,date,pos,neg
0,2020-10-15,222,260
1,2020-10-14,400,329
2,2020-10-13,524,394
3,2020-10-12,268,208
4,2020-10-11,190,160
5,2020-10-10,206,216
6,2020-10-09,193,321
7,2020-10-08,342,326
8,2020-10-07,304,380
9,2020-10-06,495,439
10,2020-10-05,335,302
11,2020-10-04,85,76
