,date,pos,neg
0,2020-12-02,2255,2173
1,2020-12-01,4474,4423
2,2020-11-30,5570,6491
3,2020-11-29,6202,6931
4,2020-11-28,3188,3871
5,2020-11-27,5398,5395
6,2020-11-26,147,147
