,date,pos,neg
0,2020-11-19,0,0
1,2020-11-18,1502,2252
2,2020-11-17,3565,4368
3,2020-11-16,1719,1630
4,2020-11-15,2428,1526
5,2020-11-14,2654,2275
6,2020-11-13,4092,4334
